Age,Gender,Education Level,Job Title,Years of Experience,Salary,City,Seniority Level,Industry,Remote Status
27.0,Male,Bachelor's Degree,Software Engineer,3.0,85000.0,Bangalore,Junior,IT,Remote
35.0,Female,Master's Degree,Marketing Director,11.0,160000.0,Bangalore,Senior,Management,Onsite
24.0,Male,Bachelor's Degree,Financial Analyst,1.0,55000.0,Mumbai,Junior,Analytics,Remote
28.0,Female,PhD,Data Scientist,5.0,100000.0,Hyderabad,Junior,Analytics,Hybrid
32.0,Male,Bachelor's Degree,Project Manager,8.0,120000.0,Pune,Mid,Management,Hybrid
26.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,Bangalore,Junior,General,Hybrid
41.0,Male,Master's Degree,Senior Software Engineer,19.0,185000.0,Delhi,Senior,IT,Onsite
29.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,65000.0,Hyderabad,Junior,General,Hybrid
33.0,Male,Bachelor's Degree,Marketing Manager,9.0,130000.0,Mumbai,Mid,Management,Onsite
24.0,Female,High School,Sales Associate,0.0,25000.0,Mumbai,Junior,Sales,Remote
30.0,Male,Master's Degree,Financial Analyst,6.0,100000.0,Mumbai,Junior,Analytics,Hybrid
26.0,Female,Bachelor's Degree,Social Media Manager,3.0,55000.0,Bangalore,Mid,Management,Remote
32.0,Male,PhD,Research Scientist,10.0,150000.0,Delhi,Junior,Analytics,Hybrid
22.0,Female,High School,Receptionist,0.0,25000.0,Hyderabad,Junior,General,Remote
37.0,Male,Bachelor's Degree,Product Manager,13.0,160000.0,Mumbai,Mid,Management,Hybrid
38.0,Female,Master's Degree,Marketing Manager,14.0,170000.0,Mumbai,Mid,Management,Onsite
27.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,Pune,Junior,IT,Remote
31.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,Pune,Junior,General,Remote
29.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,Bangalore,Junior,General,Hybrid
34.0,Female,PhD,Research Director,11.0,160000.0,Delhi,Senior,Management,Onsite
26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,Bangalore,Junior,Analytics,Onsite
31.0,Female,Master's Degree,Financial Manager,8.0,120000.0,Delhi,Mid,Management,Hybrid
27.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,Mumbai,Junior,IT,Hybrid
31.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,Mumbai,Junior,General,Onsite
29.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,Delhi,Junior,General,Hybrid
34.0,Female,PhD,Research Director,11.0,160000.0,Bangalore,Senior,Management,Remote
26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,Hyderabad,Junior,Analytics,Hybrid
31.0,Female,Master's Degree,Financial Manager,8.0,120000.0,Pune,Mid,Management,Onsite
27.0,Male,Bachelor's Degree,Software Engineer,3.0,85000.0,Delhi,Junior,IT,Onsite
35.0,Female,Master's Degree,Marketing Director,11.0,160000.0,Bangalore,Senior,Management,Hybrid
24.0,Male,Bachelor's Degree,Financial Analyst,1.0,55000.0,Pune,Junior,Analytics,Onsite
28.0,Female,PhD,Data Scientist,5.0,100000.0,Hyderabad,Junior,Analytics,Onsite
32.0,Male,Bachelor's Degree,Project Manager,8.0,120000.0,Pune,Mid,Management,Onsite
26.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,Hyderabad,Junior,General,Remote
41.0,Male,Master's Degree,Senior Software Engineer,19.0,185000.0,Pune,Senior,IT,Onsite
29.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,65000.0,Hyderabad,Junior,General,Remote
33.0,Male,Bachelor's Degree,Marketing Manager,9.0,130000.0,Mumbai,Mid,Management,Remote
24.0,Female,High School,Sales Associate,0.0,25000.0,Bangalore,Junior,Sales,Remote
30.0,Male,Master's Degree,Financial Analyst,6.0,100000.0,Delhi,Junior,Analytics,Onsite
26.0,Female,Bachelor's Degree,Social Media Man,7.0,100000.0,Delhi,Junior,General,Remote
31.0,Male,Bachelor's Degree,Software Engineer,7.0,120000.0,Mumbai,Junior,IT,Remote
26.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,Pune,Junior,General,Remote
33.0,Male,Master's Degree,Marketing Manager,9.0,130000.0,Hyderabad,Mid,Management,Remote
29.0,Female,High School,Customer Service Representative,3.0,35000.0,Pune,Junior,General,Onsite
36.0,Male,PhD,Research Scientist,13.0,160000.0,Pune,Junior,Analytics,Hybrid
27.0,Female,Bachelor's Degree,Marketing Coordinator,2.0,50000.0,Pune,Junior,General,Onsite
31.0,Male,Bachelor's Degree,Project Manager,6.0,100000.0,Hyderabad,Mid,Management,Hybrid
28.0,Female,Master's Degree,Financial Analyst,4.0,80000.0,Pune,Junior,Analytics,Remote
25.0,Male,Bachelor's Degree,Software Engineer,1.0,60000.0,Pune,Junior,IT,Onsite
30.0,Female,Bachelor's Degree,Sales Manager,5.0,90000.0,Bangalore,Mid,Management,Onsite
34.0,Male,PhD,Research Director,11.0,170000.0,Mumbai,Senior,Management,Hybrid
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Mumbai,Junior,Analytics,Remote
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,Pune,Mid,Management,Onsite
24.0,Female,High School,Receptionist,0.0,25000.0,Mumbai,Junior,General,Remote
37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,Bangalore,Senior,Management,Onsite
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,Delhi,Mid,Management,Remote
26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,Bangalore,Junior,General,Hybrid
31.0,Female,PhD,Data Scientist,8.0,140000.0,Pune,Junior,Analytics,Remote
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Mumbai,Junior,Analytics,Onsite
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Pune,Mid,Management,Remote
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Mumbai,Junior,IT,Hybrid
36.0,Female,PhD,Research Scientist,12.0,160000.0,Pune,Junior,Analytics,Hybrid
25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,Pune,Mid,Management,Remote
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,Delhi,Junior,General,Hybrid
34.0,Male,PhD,Research Director,11.0,170000.0,Hyderabad,Senior,Management,Onsite
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Mumbai,Junior,Analytics,Remote
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,Delhi,Mid,Management,Remote
24.0,Female,High School,Receptionist,0.0,25000.0,Bangalore,Junior,General,Hybrid
37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,Pune,Senior,Management,Onsite
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,Bangalore,Mid,Management,Onsite
26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,Bangalore,Junior,General,Remote
31.0,Female,PhD,Data Scientist,8.0,140000.0,Bangalore,Junior,Analytics,Hybrid
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Mumbai,Junior,Analytics,Remote
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Delhi,Mid,Management,Hybrid
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Delhi,Junior,IT,Hybrid
36.0,Female,PhD,Research Scientist,12.0,160000.0,Delhi,Junior,Analytics,Remote
25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,Hyderabad,Mid,Management,Onsite
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,Mumbai,Junior,General,Onsite
34.0,Male,PhD,Research Director,11.0,170000.0,Bangalore,Senior,Management,Onsite
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Bangalore,Junior,Analytics,Onsite
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,Hyderabad,Mid,Management,Remote
24.0,Female,High School,Receptionist,0.0,25000.0,Pune,Junior,General,Onsite
37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,Hyderabad,Senior,Management,Onsite
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,Delhi,Mid,Management,Remote
26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,Mumbai,Junior,General,Remote
31.0,Female,PhD,Data Scientist,8.0,140000.0,Mumbai,Junior,Analytics,Remote
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Delhi,Junior,Analytics,Remote
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Bangalore,Mid,Management,Onsite
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Delhi,Junior,IT,Remote
36.0,Female,PhD,Research Scientist,12.0,160000.0,Hyderabad,Junior,Analytics,Hybrid
25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,Mumbai,Mid,Management,Onsite
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,Mumbai,Junior,General,Onsite
34.0,Male,PhD,Research Director,11.0,170000.0,Bangalore,Senior,Management,Remote
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Delhi,Junior,Analytics,Remote
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,Delhi,Mid,Management,Hybrid
24.0,Female,High School,Receptionist,0.0,25000.0,Pune,Junior,General,Hybrid
37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,Bangalore,Senior,Management,Hybrid
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,Delhi,Mid,Management,Remote
26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,Hyderabad,Junior,General,Hybrid
31.0,Female,PhD,Data Scientist,8.0,140000.0,Mumbai,Junior,Analytics,Hybrid
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Hyderabad,Junior,Analytics,Onsite
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Pune,Mid,Management,Hybrid
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Delhi,Junior,IT,Hybrid
36.0,Female,PhD,Research Scientist,12.0,160000.0,Delhi,Junior,Analytics,Onsite
25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,Pune,Mid,Management,Remote
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,Pune,Junior,General,Onsite
34.0,Male,PhD,Research Director,11.0,170000.0,Hyderabad,Senior,Management,Hybrid
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Bangalore,Junior,Analytics,Onsite
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,Hyderabad,Mid,Management,Hybrid
24.0,Female,High School,Receptionist,0.0,25000.0,Pune,Junior,General,Hybrid
37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,Mumbai,Senior,Management,Remote
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,Bangalore,Mid,Management,Hybrid
26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,Hyderabad,Junior,General,Remote
31.0,Female,PhD,Data Scientist,8.0,140000.0,Pune,Junior,Analytics,Onsite
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Hyderabad,Junior,Analytics,Onsite
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Delhi,Mid,Management,Hybrid
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Bangalore,Junior,IT,Remote
36.0,Female,PhD,Research Scientist,12.0,160000.0,Bangalore,Junior,Analytics,Hybrid
25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,Delhi,Mid,Management,Onsite
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,Mumbai,Junior,General,Onsite
34.0,Male,PhD,Research Director,11.0,170000.0,Pune,Senior,Management,Onsite
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Mumbai,Junior,Analytics,Remote
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,Pune,Mid,Management,Hybrid
24.0,Female,High School,Receptionist,0.0,25000.0,Pune,Junior,General,Remote
37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,Delhi,Senior,Management,Remote
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,Hyderabad,Mid,Management,Hybrid
26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,Bangalore,Junior,General,Remote
31.0,Female,PhD,Data Scientist,8.0,140000.0,Mumbai,Junior,Analytics,Remote
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Pune,Junior,Analytics,Hybrid
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Pune,Mid,Management,Onsite
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Pune,Junior,IT,Hybrid
36.0,Female,PhD,Research Scientist,12.0,160000.0,Mumbai,Junior,Analytics,Hybrid
25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,Delhi,Mid,Management,Onsite
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,Delhi,Junior,General,Onsite
34.0,Male,PhD,Research Director,11.0,170000.0,Bangalore,Senior,Management,Remote
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Mumbai,Junior,Analytics,Remote
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,Pune,Mid,Management,Onsite
24.0,Female,High School,Receptionist,0.0,25000.0,Mumbai,Junior,General,Remote
37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,Pune,Senior,Management,Hybrid
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,Bangalore,Mid,Management,Hybrid
26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,Bangalore,Junior,General,Onsite
31.0,Female,PhD,Data Scientist,8.0,140000.0,Hyderabad,Junior,Analytics,Onsite
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Mumbai,Junior,Analytics,Remote
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Mumbai,Mid,Management,Onsite
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Mumbai,Junior,IT,Remote
36.0,Female,PhD,Research Scientist,12.0,160000.0,Hyderabad,Junior,Analytics,Onsite
25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,Bangalore,Mid,Management,Hybrid
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,Bangalore,Junior,General,Hybrid
34.0,Male,PhD,Research Director,11.0,170000.0,Pune,Senior,Management,Remote
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Pune,Junior,Analytics,Onsite
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,Hyderabad,Mid,Management,Remote
24.0,Female,High School,Receptionist,0.0,25000.0,Bangalore,Junior,General,Hybrid
37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,Pune,Senior,Management,Onsite
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,Hyderabad,Mid,Management,Onsite
26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,Bangalore,Junior,General,Remote
31.0,Female,PhD,Data Scientist,8.0,140000.0,Bangalore,Junior,Analytics,Hybrid
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Hyderabad,Junior,Analytics,Remote
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Bangalore,Mid,Management,Hybrid
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Mumbai,Junior,IT,Remote
36.0,Female,PhD,Research Scientist,12.0,160000.0,Pune,Junior,Analytics,Hybrid
25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,Bangalore,Mid,Management,Remote
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,Delhi,Junior,General,Hybrid
34.0,Male,PhD,Research Director,11.0,170000.0,Mumbai,Senior,Management,Remote
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Pune,Junior,Analytics,Hybrid
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,Mumbai,Mid,Management,Onsite
24.0,Female,High School,Receptionist,0.0,25000.0,Mumbai,Junior,General,Onsite
37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,Delhi,Senior,Management,Hybrid
28.0,Female,Bachelor's Degree,Marketing Coordinator,3.0,60000.0,Bangalore,Junior,General,Onsite
33.0,Male,Master's Degree,Software Engineer,9.0,120000.0,Pune,Junior,IT,Remote
26.0,Female,Bachelor's Degree,Graphic Designer,1.0,45000.0,Bangalore,Junior,General,Hybrid
29.0,Male,Bachelor's Degree,Product Manager,5.0,80000.0,Pune,Mid,Management,Onsite
35.0,Female,PhD,Research Scientist,11.0,150000.0,Delhi,Junior,Analytics,Onsite
27.0,Male,Bachelor's Degree,Software Engineer,2.0,65000.0,Hyderabad,Junior,IT,Hybrid
31.0,Female,Bachelor's Degree,Marketing Manager,7.0,100000.0,Bangalore,Mid,Management,Remote
28.0,Male,Master's Degree,Financial Analyst,4.0,90000.0,Pune,Junior,Analytics,Remote
24.0,Female,Bachelor's Degree,Marketing Analyst,0.0,40000.0,Pune,Junior,Analytics,Remote
30.0,Male,Bachelor's Degree,Project Manager,6.0,110000.0,Mumbai,Mid,Management,Onsite
34.0,Female,PhD,Research Director,12.0,170000.0,Delhi,Senior,Management,Remote
27.0,Male,Bachelor's Degree,Software Engineer,3.0,75000.0,Hyderabad,Junior,IT,Onsite
33.0,Female,Master's Degree,Marketing Manager,8.0,120000.0,Bangalore,Mid,Management,Onsite
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Hyderabad,Junior,Analytics,Hybrid
25.0,Female,High School,Customer Service Representative,1.0,30000.0,Mumbai,Junior,General,Hybrid
36.0,Male,PhD,Research Scientist,13.0,180000.0,Mumbai,Junior,Analytics,Hybrid
39.0,Female,Bachelor's Degree,Financial Manager,15.0,200000.0,Bangalore,Mid,Management,Onsite
26.0,Male,Bachelor's Degree,Product Designer,1.0,50000.0,Pune,Junior,General,Hybrid
31.0,Female,PhD,Data Scientist,8.0,140000.0,Bangalore,Junior,Analytics,Remote
28.0,Male,Bachelor's Degree,Marketing Analyst,3.0,65000.0,Delhi,Junior,Analytics,Hybrid
32.0,Female,Bachelor's Degree,Product Manager,7.0,110000.0,Pune,Mid,Management,Hybrid
24.0,Male,High School,Delivery Driver,0.0,28000.0,Hyderabad,Junior,General,Remote
37.0,Male,Master's Degree,Marketing Director,14.0,190000.0,Delhi,Senior,Management,Hybrid
39.0,Female,Bachelor's Degree,Financial Manager,16.0,210000.0,Pune,Mid,Management,Hybrid
26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,Bangalore,Junior,General,Onsite
31.0,Female,PhD,Data Scientist,8.0,140000.0,Mumbai,Junior,Analytics,Remote
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Mumbai,Junior,Analytics,Remote
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Delhi,Mid,Management,Remote
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Pune,Junior,IT,Remote
36.0,Female,PhD,Research Scientist,12.0,170000.0,Hyderabad,Junior,Analytics,Hybrid
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0,Delhi,Mid,Management,Remote
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0,Pune,Junior,General,Onsite
34.0,Male,PhD,Research Director,11.0,160000.0,Mumbai,Senior,Management,Onsite
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Pune,Junior,Analytics,Hybrid
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,Delhi,Mid,Management,Remote
24.0,Female,High School,Receptionist,0.0,25000.0,Mumbai,Junior,General,Remote
37.0,Male,Master's Degree,Marketing Director,14.0,190000.0,Delhi,Senior,Management,Hybrid
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,Mumbai,Mid,Management,Remote
26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,Mumbai,Junior,General,Remote
31.0,Female,PhD,Data Scientist,8.0,140000.0,Hyderabad,Junior,Analytics,Hybrid
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Delhi,Junior,Analytics,Hybrid
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Mumbai,Mid,Management,Hybrid
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Bangalore,Junior,IT,Remote
36.0,Female,PhD,Research Scientist,12.0,170000.0,Pune,Junior,Analytics,Hybrid
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0,Bangalore,Mid,Management,Onsite
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0,Delhi,Junior,General,Remote
34.0,Male,PhD,Research Director,11.0,160000.0,Delhi,Senior,Management,Onsite
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Pune,Junior,Analytics,Remote
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,Bangalore,Mid,Management,Hybrid
24.0,Female,High School,Receptionist,0.0,25000.0,Mumbai,Junior,General,Remote
37.0,Male,Master's Degree,Marketing Director,14.0,190000.0,Delhi,Senior,Management,Onsite
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,Delhi,Mid,Management,Onsite
26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,Pune,Junior,General,Onsite
31.0,Female,PhD,Data Scientist,8.0,140000.0,Hyderabad,Junior,Analytics,Onsite
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Delhi,Junior,Analytics,Hybrid
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Bangalore,Mid,Management,Remote
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Hyderabad,Junior,IT,Remote
36.0,Female,PhD,Research Scientist,12.0,170000.0,Bangalore,Junior,Analytics,Onsite
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0,Pune,Mid,Management,Hybrid
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0,Mumbai,Junior,General,Onsite
34.0,Male,PhD,Research Director,11.0,160000.0,Bangalore,Senior,Management,Hybrid
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Bangalore,Junior,Analytics,Onsite
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,Bangalore,Mid,Management,Remote
24.0,Female,High School,Receptionist,0.0,25000.0,Pune,Junior,General,Remote
37.0,Male,Master's Degree,Marketing Director,14.0,190000.0,Delhi,Senior,Management,Remote
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,Bangalore,Mid,Management,Remote
26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,Hyderabad,Junior,General,Onsite
31.0,Female,PhD,Data Scientist,8.0,140000.0,Mumbai,Junior,Analytics,Hybrid
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Mumbai,Junior,Analytics,Hybrid
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Delhi,Mid,Management,Remote
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Mumbai,Junior,IT,Remote
36.0,Female,PhD,Research Scientist,12.0,170000.0,Mumbai,Junior,Analytics,Hybrid
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0,Hyderabad,Mid,Management,Remote
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0,Pune,Junior,General,Remote
34.0,Male,PhD,Research Director,11.0,160000.0,Mumbai,Senior,Management,Hybrid
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Delhi,Junior,Analytics,Onsite
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,Delhi,Mid,Management,Onsite
24.0,Female,High School,Receptionist,0.0,25000.0,Mumbai,Junior,General,Onsite
37.0,Male,Master's Degree,Marketing Director,14.0,190000.0,Mumbai,Senior,Management,Hybrid
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,Delhi,Mid,Management,Remote
26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,Delhi,Junior,General,Remote
31.0,Female,PhD,Data Scientist,8.0,140000.0,Hyderabad,Junior,Analytics,Remote
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Mumbai,Junior,Analytics,Hybrid
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Pune,Mid,Management,Hybrid
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Pune,Junior,IT,Onsite
36.0,Female,PhD,Research Scientist,12.0,170000.0,Pune,Junior,Analytics,Remote
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0,Pune,Mid,Management,Hybrid
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0,Hyderabad,Junior,General,Remote
34.0,Male,PhD,Research Director,11.0,160000.0,Pune,Senior,Management,Onsite
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Mumbai,Junior,Analytics,Hybrid
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,Delhi,Mid,Management,Onsite
24.0,Female,High School,Receptionist,0.0,25000.0,Pune,Junior,General,Hybrid
37.0,Male,Master's Degree,Marketing Director,14.0,190000.0,Pune,Senior,Management,Hybrid
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,Delhi,Mid,Management,Hybrid
26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,Pune,Junior,General,Onsite
31.0,Female,PhD,Data Scientist,8.0,140000.0,Mumbai,Junior,Analytics,Hybrid
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Mumbai,Junior,Analytics,Onsite
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Delhi,Mid,Management,Hybrid
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Pune,Junior,IT,Hybrid
36.0,Female,PhD,Research Scientist,12.0,170000.0,Mumbai,Junior,Analytics,Onsite
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0,Pune,Mid,Management,Hybrid
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0,Bangalore,Junior,General,Onsite
34.0,Male,PhD,Research Director,11.0,160000.0,Bangalore,Senior,Management,Remote
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Mumbai,Junior,Analytics,Remote
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,Pune,Mid,Management,Onsite
24.0,Female,High School,Receptionist,0.0,25000.0,Pune,Junior,General,Hybrid
37.0,Male,Master's Degree,Marketing Director,14.0,190000.0,Bangalore,Senior,Management,Hybrid
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,Pune,Mid,Management,Remote
26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,Mumbai,Junior,General,Onsite
31.0,Female,PhD,Data Scientist,8.0,140000.0,Hyderabad,Junior,Analytics,Remote
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Pune,Junior,Analytics,Hybrid
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Delhi,Mid,Management,Remote
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Mumbai,Junior,IT,Hybrid
36.0,Female,PhD,Research Scientist,12.0,170000.0,Bangalore,Junior,Analytics,Onsite
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0,Hyderabad,Mid,Management,Onsite
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0,Pune,Junior,General,Onsite
34.0,Male,PhD,Research Director,11.0,160000.0,Mumbai,Senior,Management,Hybrid
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Bangalore,Junior,Analytics,Onsite
